 freq,	    tau,          Transmission
    9.52900E+02,   3.19014E+00,   4.11660E-02
    9.53000E+02,   3.20155E+00,   4.06989E-02
    9.53100E+02,   3.21270E+00,   4.02480E-02
    9.53200E+02,   3.22418E+00,   3.97883E-02
    9.53300E+02,   3.23581E+00,   3.93283E-02
    9.53400E+02,   3.24773E+00,   3.88625E-02
    9.53500E+02,   3.25982E+00,   3.83953E-02
    9.53600E+02,   3.27226E+00,   3.79207E-02
    9.53700E+02,   3.28500E+00,   3.74408E-02
    9.53800E+02,   3.29778E+00,   3.69650E-02
    9.53900E+02,   3.31046E+00,   3.64992E-02
    9.54000E+02,   3.32380E+00,   3.60155E-02
    9.54100E+02,   3.33786E+00,   3.55129E-02
    9.54200E+02,   3.35298E+00,   3.49798E-02
    9.54300E+02,   3.37744E+00,   3.41349E-02
    9.54400E+02,   3.38439E+00,   3.38982E-02
    9.54500E+02,   3.40192E+00,   3.33092E-02
    9.54600E+02,   3.43234E+00,   3.23113E-02
    9.54700E+02,   3.43013E+00,   3.23826E-02
    9.54800E+02,   3.43763E+00,   3.21407E-02
    9.54900E+02,   3.44807E+00,   3.18069E-02
    9.55000E+02,   3.45990E+00,   3.14328E-02
    9.55100E+02,   3.47263E+00,   3.10353E-02
    9.55200E+02,   3.48642E+00,   3.06102E-02
    9.55300E+02,   3.50017E+00,   3.01922E-02
    9.55400E+02,   3.51504E+00,   2.97466E-02
    9.55500E+02,   3.53139E+00,   2.92642E-02
    9.55600E+02,   3.54969E+00,   2.87335E-02
    9.55700E+02,   3.57384E+00,   2.80478E-02
    9.55800E+02,   3.63050E+00,   2.65030E-02
    9.55900E+02,   3.91344E+00,   1.99716E-02
    9.56000E+02,   3.65525E+00,   2.58551E-02
    9.56100E+02,   3.63586E+00,   2.63612E-02
    9.56200E+02,   3.64213E+00,   2.61966E-02
    9.56300E+02,   3.65482E+00,   2.58661E-02
    9.56400E+02,   3.66793E+00,   2.55292E-02
    9.56500E+02,   3.68316E+00,   2.51434E-02
    9.56600E+02,   3.69944E+00,   2.47374E-02
    9.56700E+02,   3.71690E+00,   2.43092E-02
    9.56800E+02,   3.73665E+00,   2.38339E-02
    9.56900E+02,   3.75656E+00,   2.33639E-02
    9.57000E+02,   3.77826E+00,   2.28623E-02
    9.57100E+02,   3.78888E+00,   2.26209E-02
    9.57200E+02,   3.80597E+00,   2.22375E-02
    9.57300E+02,   3.82465E+00,   2.18260E-02
    9.57400E+02,   3.84404E+00,   2.14069E-02
    9.57500E+02,   3.86420E+00,   2.09797E-02
    9.57600E+02,   3.88536E+00,   2.05404E-02
    9.57700E+02,   3.90718E+00,   2.00972E-02
    9.57800E+02,   3.92977E+00,   1.96482E-02
    9.57900E+02,   3.95426E+00,   1.91729E-02
    9.58000E+02,   3.98172E+00,   1.86536E-02
    9.58100E+02,   4.01417E+00,   1.80579E-02
    9.58200E+02,   4.05729E+00,   1.72958E-02
    9.58300E+02,   4.12934E+00,   1.60936E-02
    9.58400E+02,   4.31804E+00,   1.33260E-02
    9.58500E+02,   5.22017E+00,   5.40643E-03
    9.58600E+02,   4.30905E+00,   1.34463E-02
    9.58700E+02,   4.20439E+00,   1.49298E-02
    9.58800E+02,   4.18523E+00,   1.52188E-02
    9.58900E+02,   4.18943E+00,   1.51549E-02
    9.59000E+02,   4.20334E+00,   1.49455E-02
    9.59100E+02,   4.22097E+00,   1.46844E-02
    9.59200E+02,   4.24185E+00,   1.43810E-02
    9.59300E+02,   4.26342E+00,   1.40741E-02
    9.59400E+02,   4.28677E+00,   1.37492E-02
    9.59500E+02,   4.31116E+00,   1.34179E-02
    9.59600E+02,   4.33647E+00,   1.30826E-02
    9.59700E+02,   4.36279E+00,   1.27428E-02
    9.59800E+02,   4.39049E+00,   1.23946E-02
    9.59900E+02,   4.43246E+00,   1.18852E-02
    9.60000E+02,   4.44575E+00,   1.17283E-02
    9.60100E+02,   4.47301E+00,   1.14129E-02
    9.60200E+02,   4.50174E+00,   1.10896E-02
    9.60300E+02,   4.53134E+00,   1.07662E-02
    9.60400E+02,   4.56160E+00,   1.04453E-02
    9.60500E+02,   4.59259E+00,   1.01265E-02
    9.60600E+02,   4.62408E+00,   9.81266E-03
    9.60700E+02,   4.65652E+00,   9.49949E-03
    9.60800E+02,   4.68931E+00,   9.19300E-03
    9.60900E+02,   4.72294E+00,   8.88902E-03
    9.61000E+02,   4.75742E+00,   8.58774E-03
    9.61100E+02,   4.79260E+00,   8.29084E-03
    9.61200E+02,   4.82878E+00,   7.99624E-03
    9.61300E+02,   4.86737E+00,   7.69359E-03
    9.61400E+02,   4.90398E+00,   7.41701E-03
    9.61500E+02,   4.94127E+00,   7.14549E-03
    9.61600E+02,   4.98033E+00,   6.87180E-03
    9.61700E+02,   5.02036E+00,   6.60215E-03
    9.61800E+02,   5.06151E+00,   6.33600E-03
    9.61900E+02,   5.10392E+00,   6.07290E-03
    9.62000E+02,   5.14697E+00,   5.81699E-03
    9.62100E+02,   5.19137E+00,   5.56437E-03
    9.62200E+02,   5.23739E+00,   5.31410E-03
    9.62300E+02,   5.28678E+00,   5.05801E-03
    9.62400E+02,   5.35515E+00,   4.72377E-03
    9.62500E+02,   5.38223E+00,   4.59755E-03
    9.62600E+02,   5.42984E+00,   4.38381E-03
    9.62700E+02,   5.48035E+00,   4.16785E-03
    9.62800E+02,   5.53341E+00,   3.95250E-03
    9.62900E+02,   5.58680E+00,   3.74701E-03
    9.63000E+02,   5.64246E+00,   3.54415E-03
    9.63100E+02,   5.69971E+00,   3.34695E-03
    9.63200E+02,   5.75868E+00,   3.15526E-03
    9.63300E+02,   5.81950E+00,   2.96910E-03
    9.63400E+02,   5.88218E+00,   2.78871E-03
    9.63500E+02,   5.94685E+00,   2.61407E-03
    9.63600E+02,   6.01332E+00,   2.44596E-03
    9.63700E+02,   6.08201E+00,   2.28358E-03
    9.63800E+02,   6.15345E+00,   2.12613E-03
    9.63900E+02,   6.22632E+00,   1.97671E-03
    9.64000E+02,   6.30215E+00,   1.83237E-03
    9.64100E+02,   6.38051E+00,   1.69425E-03
    9.64200E+02,   6.46171E+00,   1.56212E-03
    9.64300E+02,   6.54586E+00,   1.43605E-03
    9.64400E+02,   6.63346E+00,   1.31560E-03
    9.64500E+02,   6.72371E+00,   1.20207E-03
    9.64600E+02,   6.81790E+00,   1.09402E-03
    9.64700E+02,   6.91611E+00,   9.91681E-04
    9.64800E+02,   7.01885E+00,   8.94857E-04
    9.64900E+02,   7.12304E+00,   8.06312E-04
    9.65000E+02,   7.23282E+00,   7.22483E-04
    9.65100E+02,   7.34978E+00,   6.42735E-04
    9.65200E+02,   7.46722E+00,   5.71517E-04
    9.65300E+02,   7.59199E+00,   5.04476E-04
    9.65400E+02,   7.72269E+00,   4.42670E-04
    9.65500E+02,   7.85984E+00,   3.85934E-04
    9.65600E+02,   8.00259E+00,   3.34595E-04
    9.65700E+02,   8.15281E+00,   2.87926E-04
    9.65800E+02,   8.31048E+00,   2.45926E-04
    9.65900E+02,   8.47622E+00,   2.08365E-04
    9.66000E+02,   8.65074E+00,   1.74997E-04
    9.66100E+02,   8.83434E+00,   1.45645E-04
    9.66200E+02,   9.02798E+00,   1.20005E-04
    9.66300E+02,   9.23252E+00,   9.78069E-05
    9.66400E+02,   9.44879E+00,   7.87852E-05
    9.66500E+02,   9.67785E+00,   6.26562E-05
    9.66600E+02,   9.92064E+00,   4.91498E-05
    9.66700E+02,   1.01781E+01,   3.79952E-05
    9.66800E+02,   1.04518E+01,   2.88970E-05
    9.66900E+02,   1.07435E+01,   2.15857E-05
    9.67000E+02,   1.10535E+01,   1.58319E-05
    9.67100E+02,   1.13856E+01,   1.13575E-05
    9.67200E+02,   1.17412E+01,   7.95869E-06
    9.67300E+02,   1.21200E+01,   5.44957E-06
    9.67400E+02,   1.25262E+01,   3.63028E-06
    9.67500E+02,   1.29636E+01,   2.34405E-06
    9.67600E+02,   1.34332E+01,   1.46562E-06
    9.67700E+02,   1.39403E+01,   8.82702E-07
    9.67800E+02,   1.44860E+01,   5.11449E-07
    9.67900E+02,   1.50763E+01,   2.83439E-07
    9.68000E+02,   1.57138E+01,   1.49818E-07
    9.68100E+02,   1.64049E+01,   7.50682E-08
    9.68200E+02,   1.71545E+01,   3.54742E-08
    9.68300E+02,   1.79679E+01,   1.57271E-08
    9.68400E+02,   1.88514E+01,   6.50047E-09
    9.68500E+02,   1.98128E+01,   2.48536E-09
    9.68600E+02,   2.08620E+01,   8.70452E-10
    9.68700E+02,   2.20080E+01,   2.76717E-10
    9.68800E+02,   2.32465E+01,   8.02011E-11
    9.68900E+02,   2.46190E+01,   2.03279E-11
    9.69000E+02,   2.61944E+01,   4.20625E-12
    9.69100E+02,   2.88357E+01,   2.99791E-13
    9.69200E+02,   2.94607E+01,   1.60465E-13
    9.69300E+02,   3.10597E+01,   3.24301E-14
    9.69400E+02,   3.29278E+01,   5.00779E-15
    9.69500E+02,   3.48770E+01,   7.13004E-16
    9.69600E+02,   3.68259E+01,   1.01561E-16
    9.69700E+02,   3.88615E+01,   1.32638E-17
    9.69800E+02,   4.08905E+01,   1.74370E-18
    9.69900E+02,   4.28481E+01,   2.46204E-19
    9.70000E+02,   4.47620E+01,   3.63162E-20
    9.70100E+02,   4.61514E+01,   9.05098E-21
    9.70200E+02,   4.72377E+01,   3.05436E-21
    9.70300E+02,   4.77639E+01,   1.80468E-21
    9.70400E+02,   4.75393E+01,   2.25920E-21
    9.70500E+02,   4.67121E+01,   5.16626E-21
    9.70600E+02,   4.54581E+01,   1.81043E-20
    9.70700E+02,   4.39007E+01,   8.59327E-20
    9.70800E+02,   4.21619E+01,   4.89035E-19
    9.70900E+02,   4.02404E+01,   3.34050E-18
    9.71000E+02,   3.83126E+01,   2.29642E-17
    9.71100E+02,   3.64027E+01,   1.55064E-16
    9.71200E+02,   3.45480E+01,   9.90847E-16
    9.71300E+02,   3.27761E+01,   5.82797E-15
    9.71400E+02,   3.11024E+01,   3.10733E-14
    9.71500E+02,   2.95372E+01,   1.48649E-13
    9.71600E+02,   2.80852E+01,   6.34946E-13
    9.71700E+02,   2.67456E+01,   2.42405E-12
    9.71800E+02,   2.55143E+01,   8.30346E-12
    9.71900E+02,   2.43884E+01,   2.55997E-11
    9.72000E+02,   2.33609E+01,   7.15312E-11
    9.72100E+02,   2.24247E+01,   1.82426E-10
    9.72200E+02,   2.15749E+01,   4.26728E-10
    9.72300E+02,   2.08037E+01,   9.22692E-10
    9.72400E+02,   2.01052E+01,   1.85540E-09
    9.72500E+02,   1.94738E+01,   3.48847E-09
    9.72600E+02,   1.89047E+01,   6.16326E-09
    9.72700E+02,   1.83953E+01,   1.02573E-08
    9.72800E+02,   1.79459E+01,   1.60768E-08
    9.72900E+02,   1.75819E+01,   2.31360E-08
    9.73000E+02,   1.76991E+01,   2.05766E-08
    9.73100E+02,   1.68826E+01,   4.65553E-08
    9.73200E+02,   1.65039E+01,   6.79903E-08
    9.73300E+02,   1.62073E+01,   9.14680E-08
    9.73400E+02,   1.59544E+01,   1.17791E-07
    9.73500E+02,   1.57325E+01,   1.47054E-07
    9.73600E+02,   1.55414E+01,   1.78017E-07
    9.73700E+02,   1.53752E+01,   2.10193E-07
    9.73800E+02,   1.52539E+01,   2.37303E-07
    9.73900E+02,   1.50974E+01,   2.77510E-07
    9.74000E+02,   1.49854E+01,   3.10408E-07
    9.74100E+02,   1.48937E+01,   3.40215E-07
    9.74200E+02,   1.48187E+01,   3.66707E-07
    9.74300E+02,   1.47602E+01,   3.88808E-07
    9.74400E+02,   1.47148E+01,   4.06839E-07
    9.74500E+02,   1.46843E+01,   4.19458E-07
    9.74600E+02,   1.46685E+01,   4.26147E-07
    9.74700E+02,   1.46608E+01,   4.29425E-07
    9.74800E+02,   1.46649E+01,   4.27682E-07
    9.74900E+02,   1.46805E+01,   4.21041E-07
    9.75000E+02,   1.47089E+01,   4.09275E-07
    9.75100E+02,   1.47466E+01,   3.94127E-07
    9.75200E+02,   1.47922E+01,   3.76562E-07
    9.75300E+02,   1.48480E+01,   3.56131E-07
    9.75400E+02,   1.49140E+01,   3.33390E-07
    9.75500E+02,   1.49890E+01,   3.09274E-07
    9.75600E+02,   1.50723E+01,   2.84553E-07
    9.75700E+02,   1.51654E+01,   2.59275E-07
    9.75800E+02,   1.52713E+01,   2.33226E-07
    9.75900E+02,   1.53734E+01,   2.10584E-07
    9.76000E+02,   1.54899E+01,   1.87430E-07
    9.76100E+02,   1.56150E+01,   1.65388E-07
    9.76200E+02,   1.57479E+01,   1.44796E-07
    9.76300E+02,   1.58889E+01,   1.25759E-07
    9.76400E+02,   1.60383E+01,   1.08309E-07
    9.76500E+02,   1.61955E+01,   9.25552E-08
    9.76600E+02,   1.63634E+01,   7.82474E-08
    9.76700E+02,   1.65452E+01,   6.52392E-08
    9.76800E+02,   1.67676E+01,   5.22287E-08
    9.76900E+02,   1.69114E+01,   4.52348E-08
    9.77000E+02,   1.71029E+01,   3.73527E-08
    9.77100E+02,   1.73072E+01,   3.04489E-08
    9.77200E+02,   1.75207E+01,   2.45967E-08
    9.77300E+02,   1.77448E+01,   1.96572E-08
    9.77400E+02,   1.79765E+01,   1.55926E-08
    9.77500E+02,   1.82175E+01,   1.22528E-08
    9.77600E+02,   1.84677E+01,   9.54060E-09
    9.77700E+02,   1.87280E+01,   7.35436E-09
    9.77800E+02,   1.89983E+01,   5.61245E-09
    9.77900E+02,   1.92775E+01,   4.24523E-09
    9.78000E+02,   1.95679E+01,   3.17524E-09
    9.78100E+02,   1.98692E+01,   2.34920E-09
    9.78200E+02,   2.01806E+01,   1.72064E-09
    9.78300E+02,   2.05042E+01,   1.24491E-09
    9.78400E+02,   2.08385E+01,   8.91164E-10
    9.78500E+02,   2.11850E+01,   6.30183E-10
    9.78600E+02,   2.15446E+01,   4.39827E-10
    9.78700E+02,   2.19163E+01,   3.03307E-10
    9.78800E+02,   2.23021E+01,   2.06208E-10
    9.78900E+02,   2.27022E+01,   1.38218E-10
    9.79000E+02,   2.31162E+01,   9.13607E-11
    9.79100E+02,   2.35446E+01,   5.95282E-11
    9.79200E+02,   2.39910E+01,   3.80918E-11
    9.79300E+02,   2.44507E+01,   2.40539E-11
    9.79400E+02,   2.49274E+01,   1.49338E-11
    9.79500E+02,   2.54229E+01,   9.09821E-12
    9.79600E+02,   2.59542E+01,   5.34838E-12
    9.79700E+02,   2.64714E+01,   3.18878E-12
    9.79800E+02,   2.70246E+01,   1.83393E-12
    9.79900E+02,   2.76129E+01,   1.01828E-12
    9.80000E+02,   2.83189E+01,   5.02656E-13
    9.80100E+02,   2.88561E+01,   2.93723E-13
    9.80200E+02,   2.94493E+01,   1.62312E-13
    9.80300E+02,   3.01026E+01,   8.44533E-14
    9.80400E+02,   3.07878E+01,   4.25644E-14
    9.80500E+02,   3.15042E+01,   2.07931E-14
    9.80600E+02,   3.22478E+01,   9.88497E-15
    9.80700E+02,   3.30221E+01,   4.55709E-15
    9.80800E+02,   3.38289E+01,   2.03372E-15
    9.80900E+02,   3.46689E+01,   8.77965E-16
    9.81000E+02,   3.55434E+01,   3.66174E-16
    9.81100E+02,   3.64548E+01,   1.47193E-16
    9.81200E+02,   3.74053E+01,   5.68961E-17
    9.81300E+02,   3.83971E+01,   2.11033E-17
    9.81400E+02,   3.94311E+01,   7.50424E-18
    9.81500E+02,   4.05113E+01,   2.54774E-18
    9.81600E+02,   4.16381E+01,   8.25660E-19
    9.81700E+02,   4.28166E+01,   2.54081E-19
    9.81800E+02,   4.40492E+01,   7.40750E-20
    9.81900E+02,   4.53385E+01,   2.04044E-20
    9.82000E+02,   4.66886E+01,   5.28917E-21
    9.82100E+02,   4.81034E+01,   1.28516E-21
    9.82200E+02,   4.95902E+01,   2.90563E-22
    9.82300E+02,   5.11553E+01,   6.07466E-23
    9.82400E+02,   5.27776E+01,   1.19949E-23
    9.82500E+02,   5.44968E+01,   2.14951E-24
    9.82600E+02,   5.63144E+01,   3.49099E-25
    9.82700E+02,   5.82571E+01,   5.00321E-26
    9.82800E+02,   6.04326E+01,   5.68136E-27
    9.82900E+02,   6.31649E+01,   3.69674E-28
    9.83000E+02,   6.46225E+01,   8.60640E-29
    9.83100E+02,   6.68310E+01,   9.45516E-30
    9.83200E+02,   6.92468E+01,   8.44311E-31
    9.83300E+02,   7.18122E+01,   6.49143E-32
    9.83400E+02,   7.45321E+01,   4.27671E-33
    9.83500E+02,   7.74173E+01,   2.38834E-34
    9.83600E+02,   8.04741E+01,   1.12337E-35
    9.83700E+02,   8.37133E+01,   4.40311E-37
    9.83800E+02,   8.71495E+01,   1.41731E-38
    9.83900E+02,   9.07976E+01,   3.69057E-40
    9.84000E+02,   9.46742E+01,   7.64729E-42
    9.84100E+02,   9.87962E+01,   1.23983E-43
    9.84200E+02,   1.03181E+02,   1.54480E-45
    9.84300E+02,   1.07852E+02,   1.44677E-47
    9.84400E+02,   1.12843E+02,   9.83811E-50
    9.84500E+02,   1.18163E+02,   4.81281E-52
    9.84600E+02,   1.23844E+02,   1.64199E-54
    9.84700E+02,   1.29915E+02,   3.79148E-57
    9.84800E+02,   1.36426E+02,   5.63388E-60
    9.84900E+02,   1.43387E+02,   5.34550E-63
    9.85000E+02,   1.50858E+02,   3.04379E-66
    9.85100E+02,   1.58879E+02,   9.99692E-70
    9.85200E+02,   1.67490E+02,   1.81892E-73
    9.85300E+02,   1.76741E+02,   1.74685E-77
    9.85400E+02,   1.86703E+02,   8.24295E-82
    9.85500E+02,   1.97414E+02,   1.83697E-86
    9.85600E+02,   2.08956E+02,   1.78468E-91
    9.85700E+02,   2.21388E+02,   7.11773E-97
    9.85800E+02,   2.34781E+02,   1.08602E-102
    9.85900E+02,   2.49227E+02,   5.78174E-109
    9.86000E+02,   2.64811E+02,   9.85913E-116
    9.86100E+02,   2.81526E+02,   5.43110E-123
    9.86200E+02,   2.99540E+02,   8.15675E-131
    9.86300E+02,   3.18900E+02,   3.18818E-139
    9.86400E+02,   3.39671E+02,   3.03794E-148
    9.86500E+02,   3.61904E+02,   6.71356E-158
    9.86600E+02,   3.85627E+02,   3.34333E-168
    9.86700E+02,   4.10840E+02,   3.75308E-179
    9.86800E+02,   4.37491E+02,   1.00032E-190
    9.86900E+02,   4.65513E+02,   6.76299E-203
    9.87000E+02,   4.94716E+02,   1.40421E-215
    9.87100E+02,   5.24859E+02,   1.13908E-228
    9.87200E+02,   5.55552E+02,   5.32865E-242
    9.87300E+02,   5.86306E+02,   2.34722E-255
    9.87400E+02,   6.16450E+02,   1.90194E-268
    9.87500E+02,   6.45126E+02,   6.69128E-281
    9.87600E+02,   6.71274E+02,   2.94642E-292
    9.87700E+02,   6.93532E+02,   6.35046E-302
    9.87800E+02,   7.10364E+02,   3.11036E-309
    9.87900E+02,   7.19477E+02,   3.42879E-313
    9.88000E+02,   7.16640E+02,   5.85044E-312
    9.88100E+02,   7.03873E+02,   2.04988E-306
    9.88200E+02,   6.84567E+02,   4.97152E-298
    9.88300E+02,   6.60580E+02,   1.29919E-287
    9.88400E+02,   6.33344E+02,   8.75459E-276
    9.88500E+02,   6.04068E+02,   4.53575E-263
    9.88600E+02,   5.73712E+02,   6.91603E-250
    9.88700E+02,   5.43057E+02,   1.42381E-236
    9.88800E+02,   5.12682E+02,   2.21378E-223
    9.88900E+02,   4.83027E+02,   1.67496E-210
    9.89000E+02,   4.54423E+02,   4.43145E-198
    9.89100E+02,   4.27079E+02,   3.32676E-186
    9.89200E+02,   4.01125E+02,   6.21521E-175
    9.89300E+02,   3.76632E+02,   2.69524E-164
    9.89400E+02,   3.53620E+02,   2.65918E-154
    9.89500E+02,   3.32088E+02,   5.96894E-145
    9.89600E+02,   3.11977E+02,   3.23647E-136
    9.89700E+02,   2.93246E+02,   4.41257E-128
    9.89800E+02,   2.75817E+02,   1.63835E-120
    9.89900E+02,   2.59627E+02,   1.75880E-113
    9.90000E+02,   2.44589E+02,   5.97396E-107
    9.90100E+02,   2.30631E+02,   6.89095E-101
    9.90200E+02,   2.17674E+02,   2.92065E-95
    9.90300E+02,   2.05648E+02,   4.88003E-90
    9.90400E+02,   1.94482E+02,   3.44770E-85
    9.90500E+02,   1.84107E+02,   1.10461E-80
    9.90600E+02,   1.74473E+02,   1.68727E-76
    9.90700E+02,   1.65500E+02,   1.33117E-72
    9.90800E+02,   1.57157E+02,   5.59012E-69
    9.90900E+02,   1.49385E+02,   1.32698E-65
    9.91000E+02,   1.42133E+02,   1.87206E-62
    9.91100E+02,   1.35371E+02,   1.61833E-59
    9.91200E+02,   1.29059E+02,   8.92158E-57
    9.91300E+02,   1.23156E+02,   3.26609E-54
    9.91400E+02,   1.17632E+02,   8.18553E-52
    9.91500E+02,   1.12456E+02,   1.44823E-49
    9.91600E+02,   1.07598E+02,   1.86599E-47
    9.91700E+02,   1.03037E+02,   1.78402E-45
    9.91800E+02,   9.87564E+01,   1.29013E-43
    9.91900E+02,   9.47293E+01,   7.23781E-42
    9.92000E+02,   9.09417E+01,   3.19529E-40
    9.92100E+02,   8.73745E+01,   1.13176E-38
    9.92200E+02,   8.40143E+01,   3.25883E-37
    9.92300E+02,   8.08466E+01,   7.74064E-36
    9.92400E+02,   7.78635E+01,   1.52868E-34
    9.92500E+02,   7.50592E+01,   2.52470E-33
    9.92600E+02,   7.24797E+01,   3.33014E-32
    9.92700E+02,   7.00981E+01,   3.60389E-31
    9.92800E+02,   6.74896E+01,   4.89364E-30
    9.92900E+02,   6.51889E+01,   4.88460E-29
    9.93000E+02,   6.30309E+01,   4.22703E-28
    9.93100E+02,   6.09917E+01,   3.24812E-27
    9.93200E+02,   5.90601E+01,   2.24140E-26
    9.93300E+02,   5.72292E+01,   1.39858E-25
    9.93400E+02,   5.54923E+01,   7.94299E-25
    9.93500E+02,   5.38434E+01,   4.13163E-24
    9.93600E+02,   5.22773E+01,   1.97822E-23
    9.93700E+02,   5.07902E+01,   8.75195E-23
    9.93800E+02,   4.93768E+01,   3.59700E-22
    9.93900E+02,   4.80367E+01,   1.37380E-21
    9.94000E+02,   4.67688E+01,   4.88162E-21
    9.94100E+02,   4.55894E+01,   1.58778E-20
    9.94200E+02,   4.45737E+01,   4.38414E-20
    9.94300E+02,   4.49546E+01,   2.99541E-20
    9.94400E+02,   4.23545E+01,   4.03353E-19
    9.94500E+02,   4.11377E+01,   1.36185E-18
    9.94600E+02,   4.00657E+01,   3.97836E-18
    9.94700E+02,   3.90447E+01,   1.10428E-17
    9.94800E+02,   3.80579E+01,   2.96248E-17
    9.94900E+02,   3.71030E+01,   7.69801E-17
    9.95000E+02,   3.61779E+01,   1.94157E-16
    9.95100E+02,   3.52834E+01,   4.74919E-16
    9.95200E+02,   3.44214E+01,   1.12455E-15
    9.95300E+02,   3.35964E+01,   2.56596E-15
    9.95400E+02,   3.28871E+01,   5.21579E-15
    9.95500E+02,   3.20097E+01,   1.25423E-14
    9.95600E+02,   3.12534E+01,   2.67198E-14
    9.95700E+02,   3.05823E+01,   5.22744E-14
    9.95800E+02,   2.98310E+01,   1.10809E-13
    9.95900E+02,   2.91459E+01,   2.19838E-13
    9.96000E+02,   2.84931E+01,   4.22296E-13
    9.96100E+02,   2.78664E+01,   7.90273E-13
    9.96200E+02,   2.72622E+01,   1.44601E-12
    9.96300E+02,   2.66809E+01,   2.58598E-12
    9.96400E+02,   2.61193E+01,   4.53474E-12
    9.96500E+02,   2.55780E+01,   7.79124E-12
    9.96600E+02,   2.50561E+01,   1.31304E-11
    9.96700E+02,   2.45523E+01,   2.17302E-11
    9.96800E+02,   2.40658E+01,   3.53471E-11
    9.96900E+02,   2.35956E+01,   5.65692E-11
    9.97000E+02,   2.31404E+01,   8.91775E-11
    9.97100E+02,   2.27018E+01,   1.38274E-10
    9.97200E+02,   2.22766E+01,   2.11544E-10
    9.97300E+02,   2.18650E+01,   3.19279E-10
    9.97400E+02,   2.14680E+01,   4.74844E-10
    9.97500E+02,   2.10866E+01,   6.95324E-10
    9.97600E+02,   2.07119E+01,   1.01145E-09
    9.97700E+02,   2.03469E+01,   1.45698E-09
    9.97800E+02,   1.99960E+01,   2.06942E-09
    9.97900E+02,   1.96564E+01,   2.90620E-09
    9.98000E+02,   1.93268E+01,   4.04103E-09
    9.98100E+02,   1.90071E+01,   5.56324E-09
    9.98200E+02,   1.86970E+01,   7.58591E-09
    9.98300E+02,   1.84030E+01,   1.01783E-08
    9.98400E+02,   1.81072E+01,   1.36821E-08
    9.98500E+02,   1.78234E+01,   1.81724E-08
    9.98600E+02,   1.75608E+01,   2.36298E-08
    9.98700E+02,   1.72792E+01,   3.13133E-08
    9.98800E+02,   1.70150E+01,   4.07821E-08
    9.98900E+02,   1.67621E+01,   5.25182E-08
